Name,,Artist,Features,Streams,Week
come out and play,,Cardi B,,7392168,8/10/2018
come out and play,,Cardi B,,1650865,8/10/2018
come out and play,,Cardi B,,1474995,8/10/2018
come out and play,,Cardi B,,9018634,6/29/2018
come out and play,,Cardi B,,2120071,6/29/2018
come out and play,,Cardi B,,1847864,6/29/2018
Come Through and Chill,,Cardi B,21 Savage,1685779,6/29/2018
Comeback,,Cardi B,,4038226,12/8/2017
comethru,,Cardi B,21 Savage,3349297,3/9/2018
comethru,,Cardi B,,2427818,3/9/2018
comethru,,Cardi B,,4756659,11/9/2018
Comin Out Strong ,,Cardi B,,3532000,11/9/2018
Comin Out Strong ,,Cardi B,,8948749,9/29/2017
Comin Out Strong ,,Cardi B,,8096384,9/15/2017
Comin Out Strong ,,Cardi B,,7435257,9/1/2017
Comin Out Strong ,,Cardi B,,7001832,10/20/2017
Comin Out Strong ,,Cardi B,21 Savage,6578144,1/19/2018
Comin Out Strong ,,Cardi B,,3492095,1/19/2018
Comin Out Strong ,,Cardi B,,4756584,2/1/2019
Comin Out Strong ,,Cardi B,,2949206,2/1/2019
Comin Out Strong ,,Cardi B,,4377473,2/15/2019
Comin Out Strong ,,Cardi B,,2951294,2/15/2019
Comin Out Strong ,,Cardi B,,1507204,2/15/2019
Comin Out Strong ,,Cardi B,,6875945,8/17/2018
Comin Out Strong ,,Cardi B,,1616913,8/17/2018
Comin Out Strong ,,Cardi B,,8364343,8/3/2018
Comin Out Strong ,,Cardi B,,1694174,8/3/2018
COMMANDO ,,Cardi B,,1565534,8/3/2018
COMO UN BEBÉ,,Cardi B,21 Savage,1388328,8/3/2018
Con Altura,,Cardi B,,4515460,11/23/2018
Con Altura,,Cardi B,,3065619,11/23/2018
Con Altura,,Cardi B,21 Savage,5972385,1/26/2018
Con Calma,,Cardi B,,3407933,1/26/2018
Con Calma,,Cardi B,21 Savage,2615447,3/23/2018
Con Calma,,Cardi B,,2176853,3/23/2018
Con Calma,,Cardi B,,2140214,5/10/2019
Con Calma,,Cardi B,,2124429,5/10/2019
Con Calma,,Cardi B,,1994660,5/10/2019
Con Calma,,Cardi B,,10003237,4/27/2018
Con Calma,,Cardi B,,6032339,4/27/2018
Con Calma,,Cardi B,21 Savage,3546063,4/27/2018
Con Calma,,Cardi B,SZA,3329871,4/27/2018
Con Calma,,Cardi B,,3147985,4/27/2018
Con Calma,,Cardi B,Migos,3057008,4/27/2018
Con Calma,,Cardi B,Kehlani,2631835,4/27/2018
Con Calma,,Cardi B,Chance The Rapper,2328200,4/27/2018
Con Calma,,Cardi B,,2186184,4/27/2018
Con Calma,,Cardi B,,1920806,4/27/2018
Con Calma,,Cardi B,,1715357,4/27/2018
Con Calma,,Cardi B,,1689525,4/27/2018
Con Calma,,Cardi B,,1686865,4/27/2018
Con Calma,,Cardi B,,8871680,6/22/2018
Con Calma,,Cardi B,,2244530,6/22/2018
Confess,,Cardi B,,1867697,6/22/2018
Confessions of a Dangerous Mind,,Cardi B,21 Savage,1782332,6/22/2018
Confessions of a Dangerous Mind,,Cardi B,,8562265,10/6/2017
Confessions of a Dangerous Mind,,Cardi B,,7630755,10/13/2017
Congratulations,,Cardi B,,6627280,8/24/2018
Congratulations,,Cardi B,,1619429,8/24/2018
Congratulations,,Cardi B,,6305266,8/31/2018
Congratulations,,Cardi B,,1619564,8/31/2018
Congratulations,,Cardi B,,8430106,6/8/2018
Congratulations,,Cardi B,,2788054,6/8/2018
Congratulations,,Cardi B,,2019235,6/8/2018
Congratulations,,Cardi B,21 Savage,1983385,6/8/2018
Congratulations,,Cardi B,SZA,1781422,6/8/2018
Congratulations,,Cardi B,Migos,1694889,6/8/2018
Congratulations,,Cardi B,,3985938,12/1/2017
Congratulations,,Cardi B,,3865390,12/15/2017
Congratulations,,Cardi B,21 Savage,5873144,12/29/2017
Congratulations,,Cardi B,,3699484,12/29/2017
Congratulations,,Cardi B,21 Savage,6624198,1/5/2018
Congratulations,,Cardi B,,3791207,1/5/2018
Congratulations,,Cardi B,,8205837,9/8/2017
Congratulations,,Cardi B,,7103234,2/22/2019
Congratulations,,Cardi B,,4559599,2/22/2019
Congratulations,,Cardi B,,2936505,2/22/2019
Congratulations,,Cardi B,,1544792,2/22/2019
Congratulations,,Cardi B,,10820717,4/20/2018
Congratulations,,Cardi B,,7347739,4/20/2018
Congratulations,,Cardi B,SZA,4604966,4/20/2018
Congratulations,,Cardi B,21 Savage,4362592,4/20/2018
Congratulations,,Cardi B,Migos,4119670,4/20/2018
Congratulations,,Cardi B,,3819503,4/20/2018
Congratulations,,Cardi B,Kehlani,3611508,4/20/2018
Congratulations,,Cardi B,Chance The Rapper,3363353,4/20/2018
Congratulations,,Cardi B,,3247223,4/20/2018
Congratulations,,Cardi B,,2706717,4/20/2018
Congratulations,,Cardi B,,2671338,4/20/2018
Congratulations,,Cardi B,,2492000,4/20/2018
Congratulations,,Cardi B,,2290238,4/20/2018
Congratulations,,Cardi B,,2077184,5/17/2019
Congratulations,,Cardi B,,1954990,5/17/2019
Congratulations,,Cardi B,,1898001,5/17/2019
Congratulations,,Cardi B,,2361058,5/3/2019
Congratulations,,Cardi B,,2123155,5/3/2019
Congratulations,,Cardi B,,2083193,5/3/2019
Congratulations,,Cardi B,,4420447,2/8/2019
Congratulations,,Cardi B,,2931694,2/8/2019
Congratulations,,Cardi B,21 Savage,7439471,1/12/2018
Congratulations,,Cardi B,,3615183,1/12/2018
Congratulations,,Cardi B,,8801451,9/22/2017
Congratulations,,Cardi B,,4429075,11/16/2018
Congratulations,,Cardi B,,3121620,11/16/2018
Congratulations,,Cardi B,,5752909,11/2/2018
Congratulations,,Cardi B,,4021342,11/2/2018
Congratulations,,Cardi B,,1483546,11/2/2018
Congratulations,,Cardi B,,2092132,7/5/2019
Congratulations,,Cardi B,,2079554,7/5/2019
Congratulations,,Cardi B,,1589450,7/5/2019
Congratulations,,Cardi B,21 Savage,4104900,3/2/2018
Congratulations,,Cardi B,,2592193,3/2/2018
Congratulations,,Cardi B,21 Savage,2900604,3/16/2018
Congratulations,,Cardi B,,2332932,3/16/2018
Congratulations,,Cardi B,,4089157,10/19/2018
Congratulations,,Cardi B,,1439804,10/19/2018
Congratulations,,Cardi B,,2942624,8/4/2017
Congratulations,,Cardi B,,8601256,5/4/2018
Congratulations,,Cardi B,,4877215,5/4/2018
Congratulations,,Cardi B,21 Savage,2831648,5/4/2018
Congratulations,,Cardi B,SZA,2701819,5/4/2018
Congratulations,,Cardi B,Migos,2672144,5/4/2018
Congratulations,,Cardi B,,2632219,5/4/2018
Congratulations,,Cardi B,Kehlani,2119085,5/4/2018
Congratulations,,Cardi B,Chance The Rapper,1833301,5/4/2018
Congratulations,,Cardi B,,1563140,5/4/2018
Congratulations,,Cardi B,,1562031,5/4/2018
Congratulations,,Cardi B,,2550727,4/26/2019
Congratulations,,Cardi B,,2258505,4/26/2019
Congratulations,,Cardi B,,2146741,4/26/2019
Congratulations,,Cardi B,,7853027,5/11/2018
Congratulations,,Cardi B,,4100890,5/11/2018
Congratulations,,Cardi B,21 Savage,2567711,5/11/2018
Congratulations,,Cardi B,Migos,2536378,5/11/2018
Congratulations,,Cardi B,,2442212,5/11/2018
Congratulations,,Cardi B,SZA,2392648,5/11/2018
Congratulations,,Cardi B,Kehlani,1840395,5/11/2018
Congratulations,,Cardi B,Chance The Rapper,1590446,5/11/2018
Congratulations,,Cardi B,,3751153,12/21/2018
Congratulations,,Cardi B,,3373653,12/21/2018
Congratulations,,Cardi B,,4111866,8/11/2017
Congratulations,,Cardi B,,5074715,11/24/2017
Congratulations,,Cardi B,,2135243,6/21/2019
Congratulations,,Cardi B,,1943039,6/21/2019
Congratulations,,Cardi B,,1676540,6/21/2019
Congratulations,,Cardi B,,1515596,6/21/2019
Congratulations,,Cardi B,,5542219,9/7/2018
Congratulations,,Cardi B,Kehlani,1645952,9/7/2018
Congratulations,,Cardi B,,1547498,9/7/2018
Congratulations,,Cardi B,,3938582,10/26/2018
Congratulations,,Cardi B,,1894369,10/26/2018
Congratulations,,Cardi B,,2812587,4/19/2019
Congratulations,,Cardi B,,2345847,4/19/2019
Congratulations,,Cardi B,,2181566,4/19/2019
Congratulations,,Cardi B,,4752055,1/11/2019
Congratulations,,Cardi B,,3447506,1/11/2019
Congratulations,,Cardi B,,1503394,1/11/2019
Congratulations,,Cardi B,,8836989,7/13/2018
Congratulations,,Cardi B,,1928264,7/13/2018
Congratulations,,Cardi B,,1843095,7/13/2018
Congratulations,,Cardi B,21 Savage,1570901,7/13/2018
Congratulations,,Cardi B,21 Savage,4249742,2/23/2018
Congratulations,,Cardi B,,2856631,2/23/2018
Congratulations,,Cardi B,,4141203,3/29/2019
Congratulations,,Cardi B,,3389912,3/29/2019
Congratulations,,Cardi B,,2498622,3/29/2019
Congratulations,,Cardi B,,5243322,3/15/2019
Congratulations,,Cardi B,,3760642,3/15/2019
Congratulations,,Cardi B,,2670929,3/15/2019
Congratulations,,Cardi B,,4597342,3/1/2019
Congratulations,,Cardi B,,4193590,3/1/2019
Congratulations,,Cardi B,,2767158,3/1/2019
Congratulations,,Cardi B,,8622020,7/6/2018
Congratulations,,Cardi B,,1988923,7/6/2018
Congratulations,,Cardi B,,1873898,7/6/2018
Congratulations,,Cardi B,21 Savage,1601740,7/6/2018
Congratulations,,Cardi B,,4765903,1/4/2019
Congratulations,,Cardi B,,3821251,1/4/2019
Congratulations,,Cardi B,,1531345,1/4/2019
Congratulations,,Cardi B,21 Savage,5876902,2/9/2018
Congratulations,,Cardi B,,3324814,2/9/2018
Congratulations,,Cardi B,,4735494,9/28/2018
Congratulations,,Cardi B,Kehlani,1602045,9/28/2018
Congratulations,,Cardi B,,1554580,9/28/2018
Congratulations,,Cardi B,,5232498,9/14/2018
Congratulations,,Cardi B,Kehlani,1638595,9/14/2018
Congratulations,,Cardi B,,1541560,9/14/2018
Congratulations,,Carnage,,1706698,2/2/2018
Congratulations,,Carnage,,2380130,1/26/2018
Congratulations - Remix,,Carpenters,,2340306,12/28/2018
Congratulations - Remix,,Carpenters,,1814617,12/29/2017
Congratulations - Remix,,Carpenters,,1539909,12/29/2017
Congratulations - Remix,,Carpenters,,1458250,12/29/2017
Connection,,Cash Cash,Conor Maynard,1285727,8/25/2017
Connection,,Cash Cash,Conor Maynard,1374376,8/18/2017
Connection,,Cash Cash,Conor Maynard,1293456,7/28/2017
Connection,,Cash Cash,Abir,1475923,8/24/2018
Connection,,Cash Cash,Conor Maynard,1527023,8/4/2017
Connection,,Cash Cash,Conor Maynard,1573710,8/11/2017
Connection,,Cashmere Cat,Ariana Grande,2050543,6/9/2017
Connection,,Cashmere Cat,Ariana Grande,1517353,6/23/2017
Conscience ,,Cashmere Cat,"Selena Gomez, Tory Lanez",1669156,1/13/2017
Conscience ,,Cashmere Cat,"Selena Gomez, Tory Lanez",1574865,12/30/2016
Consequences,,Cashmere Cat,"Selena Gomez, Tory Lanez",1705908,1/6/2017
Consequences - orchestra,,Cashmere Cat,Ariana Grande,1393455,6/30/2017
Consequences - orchestra,,Cashmere Cat,Ariana Grande,1833997,5/12/2017
Consequences - orchestra,,Cashmere Cat,Ariana Grande,1328711,5/5/2017
Consequences - orchestra,,Cashmere Cat,Ariana Grande,2867069,5/26/2017
Contra,,Cashmere Cat,Ariana Grande,2246085,5/19/2017
Contra,,Cashmere Cat,"Selena Gomez, Tory Lanez",1590216,2/3/2017
Contra,,Cashmere Cat,"Selena Gomez, Tory Lanez",1776790,1/20/2017
Contra,,Cashmere Cat,Ariana Grande,2290132,6/2/2017
Controlla,,Cashmere Cat,Ariana Grande,1781348,6/16/2017
Controlla,,Cashmere Cat,"Selena Gomez, Tory Lanez",1648711,1/27/2017
Controlla,,"Cashmere Cat, Major Lazer, Tory Lanez, Major Lazer, Tory Lanez",,2077156,2/16/2018
Controlla,,"Cashmere Cat, Major Lazer, Tory Lanez, Major Lazer, Tory Lanez",,2483655,2/2/2018
Controlla,,"Cashmere Cat, Major Lazer, Tory Lanez, Major Lazer, Tory Lanez",,1793708,3/9/2018
Controlla,,"Cashmere Cat, Major Lazer, Tory Lanez, Major Lazer, Tory Lanez",,1625578,1/26/2018
Controlla,,"Cashmere Cat, Major Lazer, Tory Lanez, Major Lazer, Tory Lanez",,1398967,3/23/2018
Controlla,,"Cashmere Cat, Major Lazer, Tory Lanez, Major Lazer, Tory Lanez",,2026290,3/2/2018
Controlla,,"Cashmere Cat, Major Lazer, Tory Lanez, Major Lazer, Tory Lanez",,1769324,3/16/2018
Controlla,,"Cashmere Cat, Major Lazer, Tory Lanez, Major Lazer, Tory Lanez",,1890517,2/23/2018
Controlla,,"Cashmere Cat, Major Lazer, Tory Lanez, Major Lazer, Tory Lanez",,2090506,2/9/2018
Controlla,,Chad Focus,,1172984,8/25/2017
Controlla,,Chance the Rapper,"Lil Wayne, 2 Chainz",1340924,11/10/2017
Controlla,,Chance the Rapper,"Lil Wayne, 2 Chainz",1567472,8/25/2017
Controlla,,Chance the Rapper,"Lil Wayne, 2 Chainz",2884436,3/10/2017
Controlla,,Chance the Rapper,Knox Fortune,1552715,3/10/2017
Controlla,,Chance the Rapper,,1464726,3/10/2017
Controlla,,Chance the Rapper,"Justin Bieber, Towkio",1327613,3/10/2017
Controlla,,Chance the Rapper,Future,1273817,3/10/2017
Controlla,,Chance the Rapper,"Kanye West, Chicago Children's Choir",1217656,3/10/2017
Controlla,,Chance the Rapper,"Lil Wayne, 2 Chainz",1572291,8/18/2017
Controlla,,Chance the Rapper,"Lil Wayne, 2 Chainz",1989388,6/9/2017
Controlla,,Chance the Rapper,Knox Fortune,1175292,6/9/2017
Controlla,,Chance the Rapper,,2029047,6/14/2019
Controlla,,Chance the Rapper,,1751471,6/28/2019
Cool,,Chance the Rapper,"Lil Wayne, 2 Chainz",1830502,6/23/2017
Cool,,Chance the Rapper,"Lil Wayne, 2 Chainz",2723907,1/13/2017
Cool,,Chance the Rapper,"Justin Bieber, Towkio",1040777,1/13/2017
Cool,,Chance the Rapper,,2082275,12/7/2018
Cool,,Chance the Rapper,"Lil Wayne, 2 Chainz",2423080,12/30/2016
Cool,,Chance the Rapper,"Lil Wayne, 2 Chainz",3168662,3/3/2017
Cool,,Chance the Rapper,,1856605,3/3/2017
Cool,,Chance the Rapper,"Justin Bieber, Towkio",1468126,3/3/2017
Cool,,Chance the Rapper,Knox Fortune,1448289,3/3/2017
Cool,,Chance the Rapper,"Kanye West, Chicago Children's Choir",1268489,3/3/2017
Coolin and Booted,,Chance the Rapper,Saba,1148549,3/3/2017
Cops Shot The Kid,,Chance the Rapper,"Lil Wayne, 2 Chainz",2730692,3/17/2017
COPYCAT,,Chance the Rapper,Knox Fortune,1797161,3/17/2017
COPYCAT,,Chance the Rapper,,1358591,3/17/2017
COPYCAT,,Chance the Rapper,"Justin Bieber, Towkio",1255844,3/17/2017
Corazón,,Chance the Rapper,Future,1215032,3/17/2017
Corazón,,Chance the Rapper,"Kanye West, Chicago Children's Choir",1155384,3/17/2017
Corazón,,Chance the Rapper,"Lil Wayne, 2 Chainz",2762137,1/6/2017
Corazón,,Chance the Rapper,"Justin Bieber, Towkio",1003473,1/6/2017
Corazón,,Chance the Rapper,"Lil Wayne, 2 Chainz",1306838,11/17/2017
Corazón,,Chance the Rapper,"Lil Wayne, 2 Chainz",1380270,11/3/2017
Could've Been ,,Chance the Rapper,,5553762,7/27/2018
COUNT ME IN,,Chance the Rapper,,3326852,7/27/2018
CrasH,,Chance the Rapper,,2364144,7/27/2018
Craving You,,Chance the Rapper,,1757754,7/27/2018
Craving You,,Chance the Rapper,"Lil Wayne, 2 Chainz",2364390,4/21/2017
Craving You,,Chance the Rapper,Knox Fortune,2295479,4/21/2017
Craving You,,Chance the Rapper,"Lil Wayne, 2 Chainz",1827803,6/30/2017
Craving You,,Chance the Rapper,,2421273,6/7/2019
Craving You,,Chance the Rapper,"Lil Wayne, 2 Chainz",2199335,5/12/2017
Craving You,,Chance the Rapper,Knox Fortune,1561956,5/12/2017
Craving You,,Chance the Rapper,,2749067,5/31/2019
Craving You,,Chance the Rapper,"Lil Wayne, 2 Chainz",1428679,10/27/2017
Craving You,,Chance the Rapper,,3541054,5/24/2019
Craving You,,Chance the Rapper,"Lil Wayne, 2 Chainz",2246226,5/5/2017
Craving You,,Chance the Rapper,Knox Fortune,1599487,5/5/2017
Craving You,,Chance the Rapper,"Lil Wayne, 2 Chainz",3527113,2/24/2017
Craving You,,Chance the Rapper,,2183210,2/24/2017
Craving You,,Chance the Rapper,"Justin Bieber, Towkio",1693542,2/24/2017
Craving You,,Chance the Rapper,Knox Fortune,1560999,2/24/2017
Craving You,,Chance the Rapper,"Kanye West, Chicago Children's Choir",1513765,2/24/2017
Craving You,,Chance the Rapper,Saba,1311789,2/24/2017
Craving You,,Chance the Rapper,"Lil Wayne, 2 Chainz",1737545,7/14/2017
Craving You,,Chance the Rapper,"Lil Wayne, 2 Chainz",1680796,7/28/2017
Craving You,,Chance the Rapper,,1921753,8/10/2018
Craving You,,Chance the Rapper,"Lil Wayne, 2 Chainz",1518032,9/29/2017
Craving You,,Chance the Rapper,"Lil Wayne, 2 Chainz",1490910,9/15/2017
Craving You,,Chance the Rapper,"Lil Wayne, 2 Chainz",1524409,9/1/2017
Craving You,,Chance the Rapper,"Lil Wayne, 2 Chainz",1436530,10/20/2017
Craving You,,Chance the Rapper,,1560495,8/17/2018
Craving You,,Chance the Rapper,,2776251,8/3/2018
Crawling,,Chance the Rapper,,1373747,8/3/2018
Crazy,,Chance the Rapper,"Lil Wayne, 2 Chainz",1802499,7/7/2017
Crazy Brazy,,Chance the Rapper,"Lil Wayne, 2 Chainz",1472463,10/6/2017
Crazy Brazy,,Chance the Rapper,"Lil Wayne, 2 Chainz",1412142,10/13/2017
Crazy Brazy,,Chance the Rapper,"Lil Wayne, 2 Chainz",2034078,5/26/2017
Crazy Brazy,,Chance the Rapper,Knox Fortune,1314011,5/26/2017
Crazy Brazy,,Chance the Rapper,"Lil Wayne, 2 Chainz",1744684,7/21/2017
Crazy Brazy,,Chance the Rapper,"Lil Wayne, 2 Chainz",1227623,12/1/2017
Creep On Me,,Chance the Rapper,"Lil Wayne, 2 Chainz",2128675,5/19/2017
Creeping ,,Chance the Rapper,Knox Fortune,1424942,5/19/2017
Creeping ,,Chance the Rapper,"Lil Wayne, 2 Chainz",2387361,2/10/2017
Creeping ,,Chance the Rapper,"Justin Bieber, Towkio",1110872,2/10/2017
Creeping ,,Chance the Rapper,"Lil Wayne, 2 Chainz",1264882,1/5/2018
Creeping ,,Chance the Rapper,"Lil Wayne, 2 Chainz",1501980,9/8/2017
Creeping ,,Chance the Rapper,"Lil Wayne, 2 Chainz",3673724,2/17/2017
Creeping ,,Chance the Rapper,,2227629,2/17/2017
Creeping ,,Chance the Rapper,"Justin Bieber, Towkio",1984527,2/17/2017
Creeping ,,Chance the Rapper,"Kanye West, Chicago Children's Choir",1623933,2/17/2017
Creeping ,,Chance the Rapper,Knox Fortune,1363925,2/17/2017
Creeping ,,Chance the Rapper,Saba,1348339,2/17/2017
Creeping ,,Chance the Rapper,Future,1149784,2/17/2017
Creeping ,,Chance the Rapper,"Lil Wayne, 2 Chainz",2494813,2/3/2017
Creeping ,,Chance the Rapper,"Justin Bieber, Towkio",1066727,2/3/2017
Creeping ,,Chance the Rapper,"Lil Wayne, 2 Chainz",1534679,9/22/2017
Creeping ,,Chance the Rapper,,2036331,7/5/2019
Creeping ,,Chance the Rapper,,1683506,7/5/2019
Creeping ,,Chance the Rapper,"Lil Wayne, 2 Chainz",1636787,8/4/2017
Creeping ,,Chance the Rapper,"Lil Wayne, 2 Chainz",2729945,1/20/2017
Creeping ,,Chance the Rapper,"Justin Bieber, Towkio",1043567,1/20/2017
Creeping ,,Chance the Rapper,Knox Fortune,2935675,3/31/2017
Creeping ,,Chance the Rapper,"Lil Wayne, 2 Chainz",2492369,3/31/2017
Creeping ,,Chance the Rapper,,1185355,3/31/2017
Creeping ,,Chance the Rapper,"Lil Wayne, 2 Chainz",2541507,3/24/2017
Crew ,,Chance the Rapper,Knox Fortune,2430016,3/24/2017
Crew ,,Chance the Rapper,,1216947,3/24/2017
Crew ,,Chance the Rapper,"Justin Bieber, Towkio",1171058,3/24/2017
Crew ,,Chance the Rapper,"Lil Wayne, 2 Chainz",1622074,8/11/2017
Crew ,,Chance the Rapper,"Lil Wayne, 2 Chainz",1350738,11/24/2017
Crew ,,Chance the Rapper,,1936353,6/21/2019
Crew ,,Chance the Rapper,"Lil Wayne, 2 Chainz",2022918,6/2/2017
Crew ,,Chance the Rapper,"Lil Wayne, 2 Chainz",1930752,6/16/2017
Crew ,,Chance the Rapper,Knox Fortune,3019967,4/7/2017
Crew ,,Chance the Rapper,"Lil Wayne, 2 Chainz",2457753,4/7/2017
Crew ,,Chance the Rapper,"Lil Wayne, 2 Chainz",2600862,1/27/2017
Crew ,,Chance the Rapper,"Justin Bieber, Towkio",1030575,1/27/2017
Crew ,,Chance the Rapper,"Lil Wayne, 2 Chainz",2234613,4/28/2017
Crew ,,Chance the Rapper,Knox Fortune,1682122,4/28/2017
Crew ,,Chance the Rapper,Knox Fortune,2657976,4/14/2017
Crew ,,Chance the Rapper,"Lil Wayne, 2 Chainz",2443151,4/14/2017
Crew ,,Charli XCX,,1678046,11/9/2018
Crew ,,Charli XCX,,1675510,11/16/2018
Crew ,,Charli XCX,,1464582,8/4/2017
Crew ,,Charlie Puth,,3602120,11/10/2017
Crew ,,Charlie Puth,,2381360,11/10/2017
Crew ,,Charlie Puth,,4236220,8/25/2017
Crew ,,Charlie Puth,,2208322,5/25/2018
Crew ,,Charlie Puth,,1697090,5/18/2018
Crew ,,Charlie Puth,,1628843,5/18/2018
Crew ,,Charlie Puth,,4361207,8/18/2017
Crew ,,Charlie Puth,,4678994,6/9/2017
Crew ,,Charlie Puth,,4440732,6/23/2017
Crew ,,Charlie Puth,,1377833,1/13/2017
Crew ,,Charlie Puth,,1735822,2/16/2018
Crew ,,Charlie Puth,,1681203,2/16/2018
Crew ,,Charlie Puth,,1866308,2/2/2018
Crew ,,Charlie Puth,,1833251,2/2/2018
Crew ,,Charlie Puth,,1266856,12/30/2016
Crew ,,Charlie Puth,,1156112,3/17/2017
Crew ,,Charlie Puth,,1555996,1/6/2017
Crew ,,Charlie Puth,,3369663,11/17/2017
Crew ,,Charlie Puth,,2257876,11/17/2017
Crew REMIX,,Charlie Puth,,3496860,11/3/2017
Crew REMIX,,Charlie Puth,,2325779,11/3/2017
Criminal,,Charlie Puth,,4303156,6/30/2017
Criminal,,Charlie Puth,,3831546,5/12/2017
Criminal,,Charlie Puth,,2521295,12/22/2017
Criminal,,Charlie Puth,,1948902,12/22/2017
Criminal,,Charlie Puth,,2997114,10/27/2017
Criminal,,Charlie Puth,,2500805,10/27/2017
Criminal,,Charlie Puth,,3089146,5/5/2017
Criminal,,Charlie Puth,,1377277,3/30/2018
Cross Me ,,Charlie Puth,,4620399,7/14/2017
Cross Me ,,Charlie Puth,,4611172,7/28/2017
Cross Me ,,Charlie Puth,,2029626,6/1/2018
Cross Me ,,Charlie Puth,,1692733,6/15/2018
Cross Me ,,Charlie Puth,,1587549,6/29/2018
Cross Me ,,Charlie Puth,,2992350,12/8/2017
Crown the Kings,,Charlie Puth,,2062958,12/8/2017
Cruise Ship,,Charlie Puth,,1508772,3/9/2018
Crush A Lot,,Charlie Puth,,1444283,3/9/2018
Crushed Up,,Charlie Puth,,2968231,9/29/2017
Crushed Up,,Charlie Puth,,3846380,9/15/2017
Crushed Up,,Charlie Puth,,4095224,9/1/2017
Crushed Up,,Charlie Puth,,3151884,10/20/2017
Crushed Up,,Charlie Puth,,2583118,10/20/2017
Crushed Up,,Charlie Puth,,2062460,1/19/2018
Crushed Up,,Charlie Puth,,1890409,1/19/2018
Crushed Up,,Charlie Puth,,4360968,7/7/2017
Cry Alone,,Charlie Puth,,2001595,1/26/2018
Cry Alone,,Charlie Puth,,1886623,1/26/2018
Crying in the Club,,Charlie Puth,Kehlani,1646396,3/23/2018
Crying in the Club,,Charlie Puth,,1375771,3/23/2018
Crying in the Club,,Charlie Puth,,1559932,6/22/2018
Crying in the Club,,Charlie Puth,,2700653,10/6/2017
Crying in the Club,,Charlie Puth,,3257084,10/13/2017
Crying in the Club,,Charlie Puth,,2665670,10/13/2017
Crying in the Club,,Charlie Puth,,5050617,5/26/2017
Crying in the Club,,Charlie Puth,,4854196,7/21/2017
Crying in the Club,,Charlie Puth,,1770295,6/8/2018
Crying in the Club,,Charlie Puth,,3017286,12/1/2017
Crying in the Club,,Charlie Puth,,1998249,12/1/2017
Crying in the Club,,Charlie Puth,,2610137,12/15/2017
Crying in the Club,,Charlie Puth,,2033723,12/15/2017
CRZY,,Charlie Puth,,2222669,12/29/2017
CUDDLE MY WRIST,,Charlie Puth,,1842841,12/29/2017
Cudi Montage,,Charlie Puth,,4572974,5/19/2017
Cudi Montage,,Charlie Puth,,1130998,2/10/2017
CUIDAO POR AHÍ,,Charlie Puth,,2489088,1/5/2018
Culture ,,Charlie Puth,,2098802,1/5/2018
Culture ,,Charlie Puth,,3968290,9/8/2017
Curve ,,Charlie Puth,,1102820,2/17/2017
Curve ,,Charlie Puth,,1184895,2/3/2017
Curve ,,Charlie Puth,,2287917,1/12/2018
Curve ,,Charlie Puth,,1974154,1/12/2018
Curve ,,Charlie Puth,,3465441,9/22/2017
Curve ,,Charlie Puth,,1593022,3/2/2018
Curve ,,Charlie Puth,,1496485,3/2/2018
Curve ,,Charlie Puth,,1400097,3/16/2018
Curve ,,Charlie Puth,,1380962,3/16/2018
Curve ,,Charlie Puth,,4605156,8/4/2017
Cut My Lip,,Charlie Puth,,1316396,1/20/2017
CYANIDE,,Charlie Puth,,4618464,8/11/2017
D Rose,,Charlie Puth,,3306131,11/24/2017
D Rose,,Charlie Puth,,2230084,11/24/2017
D Rose,,Charlie Puth,,4571128,6/2/2017
D Rose,,Charlie Puth,,4612649,6/16/2017
D Rose,,Charlie Puth,,1620380,2/23/2018
D Rose,,Charlie Puth,,1561008,2/23/2018
D Rose,,Charlie Puth,,1273372,1/27/2017
D Rose,,Charlie Puth,,1742964,2/9/2018
D Rose,,Charlie Puth,,1724386,2/9/2018
D Rose,,Charlie Puth,,2012543,4/28/2017
D Rose,,Chase Rice,,1503908,6/28/2019
D Rose,,Chase Rice,,1668794,6/7/2019
D Rose,,Chase Rice,,1494254,5/31/2019
D.R.E.A.M. ,,Chase Rice,,1616209,5/24/2019
Dab of Ranch - Recorded at Spotify Studios NYC,,Chase Rice,,1390575,6/15/2018
